acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gir_x,gir_y,gir_z,displacement_speed,label
9806,8585,-7899,1217,60,476,228,1053,355,000.0,Lying-Ruminating
9897,8470,-7570,1222,55,475,-84,1234,-199,000.0,Lying-Ruminating
10215,8964,-7590,1225,45,455,205,991,159,000.0,Lying-Ruminating
10139,9487,-7381,1194,49,469,71,721,139,000.0,Lying-Ruminating
10359,9107,-7488,1198,34,468,502,753,-71,000.0,Lying-Ruminating
9893,8834,-7699,1210,53,467,30,1159,15,000.0,Lying-Ruminating
9670,8452,-8009,1227,18,460,-21,1044,-44,000.0,Lying-Ruminating
10012,9077,-7503,1231,63,461,97,932,-12,000.0,Lying-Ruminating
10019,9062,-7680,1236,63,457,12,958,94,000.0,Lying-Ruminating
10027,9157,-7460,1222,84,458,-15,1064,129,000.0,Lying-Ruminating
9799,10142,-6983,1236,78,452,-182,1089,-168,000.0,Lying-Ruminating
9771,9667,-7359,1198,31,438,415,684,-9,000.0,Lying-Ruminating
9545,9316,-7488,1206,69,457,-119,1090,-149,000.0,Lying-Ruminating
10024,9633,-7375,1205,83,458,-102,878,228,000.0,Lying-Ruminating
9229,8831,-8076,1200,76,444,-220,822,501,000.0,Lying-Ruminating
9379,9177,-7773,1218,117,446,86,962,181,000.0,Lying-Ruminating
9392,9750,-7619,1246,124,436,-133,1359,-156,000.0,Lying-Ruminating
9506,9598,-7782,1237,128,440,50,1038,109,000.0,Lying-Ruminating
9830,9773,-7592,1239,92,441,293,768,108,000.0,Lying-Ruminating
8939,9185,-7714,1248,132,450,1027,1021,-375,000.0,Lying-Ruminating
9702,10251,-6800,1227,87,449,-536,950,244,000.0,Lying-Ruminating
3815,14242,-6825,276,-441,-936,2442,3851,513,002.5,Walking
5201,10690,-9214,360,-393,-925,-3942,481,-2355,002.2,Walking
5782,9661,-8998,497,-448,-819,-2523,4683,-4056,002.3,Walking
7544,7783,-8837,828,-253,-646,708,-2425,5035,002.4,Walking
7008,11660,-9951,849,-285,-626,1926,-2834,5290,002.4,Walking
6118,11408,-11263,632,-305,-840,6208,8,4316,002.4,Walking
5499,13039,-4438,301,-549,-865,-46,2850,-1471,002.1,Walking
6345,10178,-10333,630,-422,-765,-117,-1657,1836,001.5,Walking
8539,10055,-8014,546,-403,-819,-184,635,427,000.0,Standing-Resting
8149,10284,-8205,564,-411,-814,356,1369,-152,000.0,Standing-Resting
9216,9645,-7807,876,-439,-479,534,1533,-537,000.0,Standing-Resting
8923,9672,-8154,756,-438,-629,-653,1215,-35,000.0,Standing-Resting
8717,9937,-8059,704,-411,-697,-55,706,255,000.0,Standing-Resting
7444,10201,-9020,472,-412,-879,-556,-1356,1173,000.0,Standing-Resting
7501,6515,-11546,522,-447,-818,1354,-1957,1601,002.6,Walking
5504,11908,-6555,677,-531,-635,-1532,1757,-1568,002.5,Walking
5477,6814,-10927,651,-376,-741,-913,4352,1918,002.7,Walking
7730,9899,-8344,614,-410,-786,-1647,296,1128,002.6,Walking
5553,9278,-10804,689,-334,-792,9038,3628,-1170,003.0,Walking
6519,7129,-9821,629,-397,-728,972,-3027,2967,003.1,Walking
3681,8288,-8993,617,-447,-743,230,4696,-1314,003.1,Walking
6197,11631,-11656,588,-294,-843,-3046,5794,-1472,002.8,Walking
6908,8039,-10904,711,-384,-682,904,-1285,2823,002.9,Walking
7296,9640,-9629,783,-335,-673,2166,1982,3382,002.7,Walking
5033,8217,-8871,717,-312,-749,3674,3251,-1607,002.8,Walking
6187,9993,-11573,614,-277,-838,-2810,3401,-391,002.7,Walking
5343,12235,-9482,776,-135,-757,6533,778,3236,002.8,Walking
8587,11583,-6410,745,-416,-683,677,4004,-1547,003.0,Walking
7783,8492,-9768,-30,-352,-1043,-1423,-670,2930,000.0,Standing-Resting
7560,8288,-10107,-340,-209,-1081,980,1848,-1828,000.0,Standing-Resting
7358,10255,-9230,535,-369,-846,-243,1299,-154,000.0,Standing-Resting
7439,10114,-9038,579,-406,-810,-20,709,374,000.0,Standing-Resting
7225,10152,-9000,590,-385,-805,314,976,53,000.0,Standing-Resting
7823,10324,-8747,1061,-262,-352,2063,3401,-2503,000.0,Standing-Resting
7716,10609,-8696,1165,-87,-102,91,1850,-696,000.0,Standing-Resting
7901,10136,-8406,1204,-4,33,37,1019,-130,000.0,Standing-Resting
7814,10315,-8134,1173,-60,-27,-406,464,405,000.0,Standing-Resting
6900,10720,-8189,1020,-229,-411,344,-1412,-4,000.0,Standing-Resting
-4611,9024,-10189,-326,-228,-1066,2537,3706,2584,000.0,Grazing
-371,7991,-12698,-237,-377,-1016,844,-1063,199,000.0,Grazing
-212,12092,-11389,-358,-344,-1018,82,1109,-848,000.0,Grazing
1031,11834,-8108,-1058,-72,-693,-1556,1619,-320,000.0,Grazing
-4673,12444,-11611,-670,-35,-1008,-270,1237,-2085,000.0,Grazing
2064,5046,-8252,-940,-256,-776,158,4229,-2800,000.0,Grazing
1239,8665,-8675,-630,-292,-936,-1081,1155,-2219,000.0,Grazing
2772,8022,-9866,-848,-236,-873,580,-211,3609,000.0,Grazing
-1034,13717,-10642,-803,-63,-913,-724,195,-4193,000.0,Grazing
-3471,13409,-9855,237,-274,-1027,-1853,-1221,-429,000.0,Grazing
601,14442,-8882,-15,-315,-1052,-824,258,-244,000.0,Grazing
-2566,12044,-7757,-170,-357,-1025,-3877,560,-993,000.0,Grazing
-6,12720,-10809,941,385,-606,116,2184,387,000.0,Grazing
6965,12550,-11081,685,-210,-805,1944,2190,1661,001.6,Grazing
428,8283,-13149,498,-365,-874,5309,-3893,-491,000.0,Grazing
-1225,10286,-10734,859,103,-741,-776,-5022,6115,000.0,Grazing
368,14193,-7300,637,63,-916,697,-7631,306,000.0,Grazing
554,14193,-14993,413,-171,-979,-2189,8858,-1416,000.0,Grazing
580,9787,-9167,579,11,-937,1773,-2622,4074,000.0,Grazing
-986,13295,-13155,1043,269,-518,-1334,3648,3670,000.0,Grazing
3785,9839,-9399,968,-243,-456,-3020,6770,5921,003.0,Grazing
5135,9063,-10665,698,-362,-730,-2151,5678,5197,003.4,Walking
10434,7368,-8935,658,-270,-807,-683,-627,4625,003.3,Walking
7685,10004,-9973,799,-311,-683,2502,-4189,-1125,003.2,Walking
9068,7687,-8066,630,-327,-795,-6518,-5975,-5042,003.6,Walking
5131,5848,-7592,806,-338,-645,287,-6776,-2424,003.4,Walking
3099,15089,-13511,778,-494,-557,-2772,-10669,-9487,003.7,Walking
7376,15316,-18093,567,-433,-755,821,-990,-8761,003.4,Walking
5649,10398,-7692,561,-354,-821,-5901,2275,6554,003.2,Walking
7094,7056,-9992,575,-109,-950,1251,484,2734,003.3,Walking
6602,11984,-13335,485,-287,-930,-1317,-6046,5259,003.5,Walking
8736,6204,-11158,129,-170,-1101,1861,-321,3618,003.3,Walking
6598,7524,-7755,577,-342,-832,-1977,-4292,4418,002.9,Walking
3057,7513,-8273,802,-286,-679,4365,8458,-4484,003.5,Walking
9940,26612,-20772,514,-490,-781,-251,-591,-11614,004.0,Walking
6861,11136,-9364,517,-236,-899,-4452,-3789,-1310,003.5,Walking
7270,10362,-9710,638,-323,-806,-1462,-6303,3812,003.4,Walking
6469,10100,-8649,1078,-161,-416,423,3340,-4003,000.0,Standing-Resting
4684,11352,-9415,1121,16,-350,888,1446,-163,000.0,Standing-Resting
5297,11510,-8899,1197,152,-224,74,711,768,000.0,Standing-Resting
5491,9712,-9994,979,-244,-487,-770,-622,2349,000.0,Standing-Resting
6586,10153,-9231,431,1392,699,-1180,-1890,3805,000.0,Standing-Resting
7394,9713,-9074,1008,919,644,-400,88,924,000.0,Standing-Resting
6294,9103,-10473,1160,740,441,1771,3218,-2255,000.0,Standing-Resting
6683,9672,-9775,1076,813,549,-174,403,661,000.0,Standing-Resting
6464,9543,-9917,1070,844,540,-153,2045,-1446,000.0,Standing-Resting
4056,6334,-10773,452,-534,-848,-2578,1740,3722,000.0,Grazing
2309,10419,-10137,-365,-166,-1109,1105,659,3220,000.0,Grazing
1922,8664,-12633,-1163,25,-748,4628,4516,-294,000.0,Grazing
126,10083,-11471,-1365,344,-494,2321,-2,2144,000.0,Grazing
-2520,12740,-10453,-628,-107,-1051,1119,-1643,3077,000.0,Grazing
-2950,14675,-9500,-1279,33,-619,-2441,1134,9239,000.0,Grazing
54,10511,-10758,-1235,344,-668,270,436,-1798,000.0,Grazing
1168,9970,-11664,-362,-264,-1083,-1251,-1893,-1660,000.0,Grazing
-618,15875,-11267,-722,-160,-997,-2464,3195,3196,000.0,Grazing
2852,11975,-8364,-994,49,-865,562,3152,-728,000.0,Grazing
1164,8443,-10636,1205,0,-333,48,-2771,-3008,002.4,Grazing
-3451,12584,-9580,572,1523,539,947,1404,2765,000.0,Grazing
-3645,14674,-10796,676,1483,547,764,-1134,-1562,000.0,Grazing
-1307,11578,-12808,902,1265,573,-646,1242,962,000.0,Grazing
3253,10955,-7197,1230,477,-120,-1752,3467,-1880,001.8,Grazing
-1471,10918,-9438,886,236,-786,-1525,118,1679,001.7,Grazing
-749,11524,-11473,-317,-410,-993,-1168,-2154,2238,000.0,Grazing
1093,10588,-12944,-320,-257,-1077,-1941,3366,-4647,000.0,Grazing
2755,11855,-10361,-390,-118,-1104,-1551,2100,-593,000.0,Grazing
71,10845,-11131,-433,-142,-1074,779,-2892,-1683,000.0,Grazing
-4844,13280,-12771,-1001,-294,-758,-2120,-3161,792,000.0,Grazing
-2219,15201,-5868,-1456,617,-133,-2048,2018,-4320,000.0,Grazing
-194,13283,-10616,-1413,444,-323,1112,3402,-5323,000.0,Grazing
-346,8964,-11995,-1234,248,-664,2970,-1840,458,000.0,Grazing
-5138,15698,-8112,-1439,260,-309,-9648,323,-4034,000.0,Grazing
-2343,8605,-12681,-689,-76,-1015,2001,-3381,1424,000.0,Grazing
-2868,12319,-12532,-1394,926,75,-7589,1016,7022,000.0,Grazing
1575,10701,-13411,-1316,537,-418,263,-1085,-1089,000.0,Grazing
4589,8461,-11084,-1424,645,-283,-2794,7215,-3206,000.0,Grazing
5289,11574,-8538,1291,502,156,-1237,-390,-906,000.0,Grazing
5521,10714,-8839,1258,167,-158,2290,-1895,1355,000.0,Grazing
6371,10556,-11052,1264,106,-147,-729,1944,124,000.0,Grazing
11809,9080,-6470,1270,-188,90,1148,2309,-315,000.0,Grazing
11093,10539,-3933,1148,-399,200,114,668,-605,000.0,Grazing
3356,10414,-12437,-885,-9,-965,410,-1505,983,000.0,Grazing
-1059,8610,-14224,-1453,552,-198,384,932,543,000.0,Grazing
2131,9067,-12423,-1380,352,-500,868,1602,-1514,000.0,Grazing
2728,8482,-16106,-1237,162,-684,4,2807,-974,000.0,Grazing
5793,9276,-8443,727,1275,872,1414,1650,1558,000.0,Grazing
1386,10465,-10111,1031,1233,285,470,3482,-4122,002.2,Grazing
-2384,9357,-8995,1170,886,-148,-3122,4570,-1713,000.0,Grazing
-1009,13608,-11393,983,328,-681,-1074,3460,-3339,000.0,Grazing
3076,17278,-5138,521,-29,-971,1165,3136,-3909,000.0,Grazing
2646,15066,-5780,1079,442,-535,-1215,2704,-3165,000.0,Grazing
3550,14311,-7238,1012,424,-604,393,-1402,2890,000.0,Grazing
463,14273,-14180,1155,386,-435,1616,-4152,2575,001.6,Grazing
-7251,12900,-9491,604,1446,755,-1456,81,-4769,000.0,Grazing
795,11533,-4307,-235,1634,715,-4610,-4745,4188,000.0,Grazing
4764,10206,-7638,642,-285,-808,-4997,8317,3154,000.0,Grazing
6567,12337,-7382,457,-143,-992,-3035,10892,-4543,000.0,Grazing
-574,12076,-15169,483,-472,-791,1444,-3735,927,000.0,Grazing
6807,15179,-8338,666,-228,-828,-4709,7030,2456,000.0,Grazing
-305,13401,-9383,984,515,-648,3154,-1370,5238,000.0,Grazing
3367,14100,-6450,1000,215,-640,-4778,-1490,5073,000.0,Grazing
422,13004,-13605,718,-40,-823,-1454,3228,-2071,000.0,Grazing
1132,8320,-12275,1107,717,-422,1871,1323,37,000.0,Grazing
3353,8635,-12143,1148,839,-231,-4034,-2616,623,000.0,Grazing
-4143,4257,-17214,1127,1022,353,882,710,-1461,000.0,Grazing
3341,11571,-11061,-1245,474,-655,-535,5728,2796,000.0,Grazing
8480,5709,-9724,425,1462,855,-1408,13,3280,002.6,Standing-Resting
-2926,8798,-14315,338,-681,-1038,2819,611,-1313,000.0,Grazing
-5443,1946,-13690,-1360,-911,-832,1251,-4325,-50,000.0,Grazing
2765,6382,-10415,-1324,-808,-915,-3322,654,5438,000.0,Grazing
-4748,7665,-16172,560,-187,-984,4526,-2513,2476,000.0,Grazing
-561,5982,-7814,224,-812,-1037,194,-463,7388,000.0,Grazing
-1846,4456,-12855,-288,-1088,-1070,3583,6810,7191,000.0,Grazing
-6238,6781,-13282,80,-925,-1042,-2764,-805,-2754,000.0,Grazing
-908,5297,-12985,785,-83,-738,-1666,2090,-2173,000.0,Grazing
-6952,5741,-10890,-41,-920,-1094,-2511,5847,-5094,000.0,Grazing
-713,3580,-12364,680,-478,-800,387,242,4854,000.0,Grazing
-7059,6719,-11053,85,-670,-1161,-1091,3198,1575,000.0,Grazing
-3866,5769,-15032,795,146,-687,3751,-1607,3233,000.0,Grazing
-1157,4672,-13853,285,-838,-987,-966,5995,-1583,000.0,Grazing
-4927,4662,-14464,-973,-1168,-902,3694,-4368,4440,000.0,Grazing
-2721,6712,-11726,-955,-1187,-902,-2217,-312,2852,000.0,Grazing
-1874,6880,-10369,-436,-1217,-975,-3000,-2732,-2440,000.0,Grazing
-2250,17971,-9798,-527,-999,-1140,-1481,-2458,-3376,000.0,Grazing
-5472,7152,-15096,-1003,-1113,-940,475,-1047,3622,000.0,Grazing
-1759,5623,-11775,890,126,-548,-494,1157,-1030,000.0,Grazing
-4655,7201,-9530,-1619,-821,-525,-2445,39,-1377,000.0,Grazing
-6837,8672,-13719,677,485,-659,-701,-144,741,000.0,Grazing
3172,7398,-11917,118,-1007,-988,554,846,-973,000.0,Standing-Resting
3550,7584,-11904,813,-558,-606,292,214,-101,000.0,Standing-Resting
4274,7154,-11895,21,-1040,-1012,-3,68,120,000.0,Standing-Resting
-3239,7491,-11803,-220,1120,-228,288,-2205,2678,000.0,Grazing
-4633,6449,-12613,-601,1051,-44,429,434,-1106,000.0,Grazing
-5935,7130,-10508,494,920,-211,-3260,-2966,-3101,000.0,Grazing
-1588,4753,-14638,-1604,73,-482,3930,-1246,7372,000.0,Grazing
2756,5954,-16339,-697,1047,13,5070,-4720,6894,000.0,Grazing
897,6370,-6810,-946,924,111,9394,1238,2223,000.0,Grazing
-1273,7831,-11672,-1496,245,-535,-2416,-749,2114,000.0,Grazing
-475,5676,-11571,-1610,-73,-556,-300,2447,-1977,001.6,Grazing
-4795,7336,-13691,-125,1121,-107,-4399,752,-2275,000.0,Grazing
346,3705,-13869,-1340,609,-182,9692,-10620,9758,000.0,Grazing
-2384,8701,-12123,-17,1120,-97,-505,-1982,-2766,000.0,Grazing
2237,6007,-13917,-1316,492,-530,-1741,-6998,3297,002.4,Grazing
-4063,2273,-15530,-421,1119,-67,1306,-2892,-8573,000.0,Grazing
4784,6829,-11918,-283,-1072,-1075,579,28,-200,000.0,Standing-Resting
4623,6785,-11872,-291,-1079,-1075,5,27,94,000.0,Standing-Resting
3408,5835,-12854,-73,-1054,-1025,-1741,-2070,4534,000.0,Standing-Resting
3345,8454,-11719,880,-459,-564,190,1092,-3448,000.0,Standing-Resting
6025,9228,-10409,719,-570,-731,7125,3367,247,002.0,Walking
2217,8814,-11098,844,-438,-600,-103,4277,254,002.5,Walking
1230,5861,-13535,815,-629,-541,-2821,-444,1281,002.5,Walking
5117,5859,-11425,524,-847,-788,-4460,-644,1203,002.7,Walking
3795,5399,-12212,577,-617,-865,4133,151,2424,002.5,Walking
5946,6471,-11732,16,-1087,-982,-1312,73,1631,001.8,Walking
4159,7817,-12073,-401,-1048,-1111,952,200,-1805,000.0,Standing-Resting
4827,7451,-11449,143,-1033,-960,110,-1260,1494,000.0,Standing-Resting
1370,6944,-12072,-480,-1007,-1141,-60,1142,2346,000.0,Standing-Resting
3770,9175,-9670,112,-974,-1011,4468,6842,-6223,000.0,Standing-Resting
5504,7960,-10808,580,-817,-739,557,234,57,000.0,Standing-Resting
6302,7197,-10546,-508,-880,-1208,717,2414,-4128,000.0,Standing-Resting
5311,8406,-10752,-62,-984,-1092,161,-386,377,000.0,Standing-Resting
1758,8800,-14365,-1584,-157,-675,-2684,-4599,4554,000.0,Standing-Resting
4258,6767,-12034,-1236,-544,-1054,-2130,-2075,6113,000.0,Standing-Resting
5644,6655,-12774,-886,-851,-1161,316,-718,2273,000.0,Standing-Resting
49,3339,-13108,-1536,115,-575,-149,1412,-3930,000.0,Standing-Resting
4686,8084,-11467,351,-945,-897,-163,-699,858,000.0,Standing-Resting
3208,7722,-11831,-642,-960,-1163,689,667,-953,000.0,Standing-Resting
4065,7547,-11825,-632,-956,-1170,217,162,47,000.0,Standing-Resting
3677,7919,-11915,74,-992,-1036,-203,116,-701,000.0,Standing-Resting
3599,6232,-12603,-543,-1063,-1111,622,-305,1485,000.0,Standing-Resting
2139,7739,-12616,-426,-1054,-1114,-75,213,-1078,000.0,Standing-Resting
4428,6841,-12501,-1075,738,-497,-57,29,-3191,000.0,Standing-Resting
3046,7641,-12215,-1407,81,-810,-2281,-1254,1261,000.0,Standing-Resting
535,8495,-11228,379,-883,-907,1097,964,-4797,000.0,Standing-Resting
2300,6892,-12159,-1468,-214,-845,-627,-357,931,000.0,Standing-Resting
1670,6734,-12664,-922,943,-199,561,1512,-3180,000.0,Standing-Resting
3985,8137,-11355,-1388,250,-728,788,993,-1422,000.0,Standing-Resting
3742,6970,-11959,-1399,287,-671,-772,-1387,2559,000.0,Standing-Resting
1049,7144,-12486,-1023,863,-258,994,342,-160,000.0,Standing-Resting
2441,7229,-12271,-981,894,-253,90,250,-169,000.0,Standing-Resting
1383,7268,-11823,-1345,-567,-974,-229,-1896,6172,000.0,Standing-Resting
-4485,4574,-13835,-1516,381,-198,-2631,827,-2556,000.0,Grazing
-2739,3748,-16736,-1351,595,-122,2569,2595,-4128,000.0,Grazing
-5491,7738,-12385,-1080,844,-11,-1376,1893,1324,000.0,Grazing
-1553,4547,-12593,-1114,813,-139,548,-3082,6008,000.0,Grazing
-9020,1099,-16225,141,1026,-396,1261,690,-1658,000.0,Grazing
-914,6427,-11223,496,935,-139,4027,-5221,3144,000.0,Grazing
-6708,5300,-11115,-447,-1073,-1099,-1122,647,-439,000.0,Grazing
-11120,6592,-13624,231,-754,-1084,-2995,-7507,2595,000.0,Grazing
-2413,-237,-13743,673,589,-560,1973,995,729,000.0,Grazing
-3760,7924,-11242,816,128,-707,-1943,-1307,1963,000.0,Grazing
2738,7859,-12956,1005,-31,-338,-266,359,2101,000.0,Lying-Resting
3214,7509,-12205,986,-141,-377,-321,-101,188,000.0,Lying-Resting
4657,6661,-12037,970,-346,-355,120,182,-33,000.0,Lying-Resting
1165,8584,-13781,827,-293,-683,-3396,5733,436,000.0,Lying-Resting
3181,7961,-11414,942,-289,-501,-82,114,-9,000.0,Lying-Resting
3507,7499,-12057,881,-441,-534,49,36,55,000.0,Lying-Resting
6513,8310,-10232,1038,-196,-101,-39,86,101,000.0,Lying-Resting
5591,8801,-10350,1016,-247,-251,402,9,414,000.0,Lying-Resting
5406,8859,-10579,992,-291,-307,141,-81,142,000.0,Lying-Resting
2740,7620,-12032,885,-366,-570,148,-1,-18,000.0,Lying-Resting
4068,7562,-11753,957,-287,-465,367,48,614,000.0,Lying-Resting
4291,9698,-10829,1017,-84,-291,1839,112,1053,000.0,Lying-Resting
4372,7572,-11615,985,-249,-404,-33,17,21,000.0,Lying-Resting
5283,7354,-11539,-425,-1079,-1108,149,1440,-4185,000.0,Standing-Resting
5008,7163,-11742,65,-1062,-998,650,421,-560,000.0,Standing-Resting
4655,7131,-11471,164,-1029,-973,-232,99,215,000.0,Standing-Resting
4649,7195,-11856,176,-1030,-961,-91,-200,530,000.0,Standing-Resting
4920,7232,-11563,348,-988,-886,111,137,35,000.0,Standing-Resting
4618,6655,-12239,350,-991,-859,-821,-444,415,000.0,Standing-Ruminating
2817,7326,-12233,187,-1064,-916,292,429,-1110,000.0,Standing-Ruminating
4398,6899,-11856,149,-1000,-986,210,79,1145,000.0,Standing-Ruminating
2287,8189,-12191,269,-922,-980,1512,954,-1900,000.0,Standing-Ruminating
4051,7820,-11580,365,-878,-944,646,104,839,000.0,Standing-Ruminating
3573,7517,-11622,320,-939,-928,169,358,-146,000.0,Standing-Ruminating
3600,7861,-11058,526,-827,-822,-1797,87,820,000.0,Standing-Ruminating
3400,8187,-11982,545,-814,-824,396,309,426,000.0,Standing-Ruminating
4699,7282,-12213,470,-943,-789,-804,169,42,000.0,Standing-Ruminating
4225,5751,-12488,453,-933,-822,32,-132,973,000.0,Standing-Ruminating
-1206,5941,-14044,-1486,-405,-860,4510,7370,-6228,000.0,Standing-Ruminating
4384,7803,-11568,882,-354,-598,-1370,-6085,2278,000.0,Standing-Ruminating
4379,7572,-11756,-1189,645,-503,-544,509,-484,000.0,Standing-Ruminating
3673,4918,-13871,68,1115,10,-1073,-984,2699,000.0,Standing-Ruminating
3280,7504,-12334,-1143,716,-423,-329,-294,-452,000.0,Standing-Ruminating
2594,7735,-12011,-1261,603,-438,595,236,-328,000.0,Standing-Ruminating
2833,6802,-12702,-1286,556,-498,-121,-686,-247,000.0,Standing-Ruminating
2790,6921,-12923,-1297,557,-490,1065,725,-594,000.0,Standing-Ruminating
2632,7856,-12968,-975,893,-283,1296,-142,-660,000.0,Standing-Ruminating
3765,8283,-11331,-1114,769,-349,-160,-555,-74,000.0,Standing-Ruminating
4100,7229,-12063,-796,1009,-121,91,-391,837,000.0,Standing-Ruminating
3448,6500,-12269,-886,946,-232,-4,50,621,000.0,Standing-Ruminating
3188,7179,-12290,-594,1065,-203,1036,660,4,000.0,Standing-Ruminating
2970,7235,-12307,-1147,744,-376,78,-640,1720,000.0,Standing-Ruminating
1777,3423,-10122,-1666,112,-192,607,-1648,-1396,000.0,Grazing
-2829,7919,-11539,-1581,307,-173,-1408,4532,-1538,000.0,Grazing
-7025,7187,-13711,-1666,134,-100,942,-1992,2086,000.0,Grazing
-1924,6084,-12172,-1610,74,-475,310,-3806,123,000.0,Grazing
-2172,4936,-12060,-1603,-623,-675,-1084,1308,-3653,000.0,Grazing
-4367,5453,-13853,-1601,-659,-653,-59,-474,1214,000.0,Grazing
-4721,3598,-13427,-1520,393,-41,1052,319,-2106,000.0,Grazing
-10051,6080,-14768,-1727,-566,-367,793,-1110,2836,000.0,Grazing
-3745,6908,-13332,-1044,861,4,-754,-8201,-195,000.0,Grazing
-4408,5284,-13083,-1737,-227,-265,3402,-1909,4984,000.0,Grazing
-2635,5821,-14509,-1120,794,-84,-2111,3190,-683,000.0,Grazing
-1386,3690,-11095,-1405,520,40,4182,859,3014,000.0,Grazing
-2036,5334,-10887,-1170,771,-27,6240,-1767,4694,000.0,Grazing
-7244,3416,-14559,-775,998,34,4073,-1848,-596,000.0,Grazing
-21077,86,-16684,-1657,54,-297,-582,-809,-3418,000.0,Grazing
-4064,2383,-12263,-1416,511,-13,424,-1271,-1204,000.0,Grazing
-1855,6714,-10577,-1521,373,100,-7435,10482,3191,000.0,Grazing
-3226,8198,-11630,-1155,788,-80,42,1576,1061,000.0,Grazing
-10080,8487,-13071,-890,960,36,-7601,-2192,-6390,000.0,Grazing
3804,7842,-13537,279,1041,105,848,-116,1274,000.0,Standing-Resting
-10833,8510,-9655,-845,949,213,746,-5371,875,000.0,Grazing
-5603,4907,-9394,-743,1020,-56,-1665,422,836,000.0,Grazing
-1124,5813,-11687,539,859,-321,-148,390,-955,000.0,Grazing
-5196,6405,-12961,126,1048,-344,-1098,7472,-5544,000.0,Grazing
-7364,5472,-12421,-719,1058,-21,-1856,2173,-6128,000.0,Grazing
-9452,4778,-11399,-567,1094,-71,-1815,1888,604,000.0,Grazing
3655,6271,-14498,483,-802,-862,-1062,-2090,-788,002.2,Walking
-3599,7765,-11196,-53,-960,-1100,-106,467,7594,000.0,Grazing
-5986,9142,-10220,182,-786,-1081,1695,5177,499,000.0,Grazing
-4530,5632,-14426,32,-978,-1040,582,47,-1998,000.0,Grazing
-2192,6606,-9562,-389,-1259,-926,-2212,-3257,2190,000.0,Grazing
-567,3641,-7577,-693,-1231,-946,-1825,-4566,1495,000.0,Grazing
-3161,4223,-11830,318,-734,-1001,3540,-3984,1628,000.0,Grazing
-2119,5658,-10874,113,-940,-1014,1126,439,2837,000.0,Grazing
630,4669,-8576,328,-718,-1004,893,-2928,-4101,000.0,Grazing
3790,2231,-8740,366,-577,-1049,-509,317,-2133,000.0,Grazing
-2178,4647,-11147,85,-828,-1079,462,-20,-4517,000.0,Grazing
-8479,1906,-17313,668,-356,-846,7792,-10329,2342,000.0,Grazing
-2459,5949,-12330,382,-734,-970,-1183,-1005,-4405,000.0,Grazing
-4318,3248,-14219,624,-253,-908,1172,451,-2843,000.0,Grazing
-6568,8911,-17996,148,-718,-1118,302,934,-4700,000.0,Grazing
-6395,4304,-15108,433,-151,-1062,3713,4949,3688,000.0,Grazing
-2079,9020,-9722,522,-191,-1000,1553,-5778,1129,000.0,Grazing
-7763,6307,-14251,651,124,-847,-2344,768,-1484,000.0,Grazing
-9684,8533,-13664,687,308,-743,-1596,-391,6374,000.0,Grazing
-10453,3898,-21614,-313,-1201,-964,-3353,-1186,-1092,000.0,Grazing
-4802,6924,-13163,253,-869,-990,379,-736,1662,001.6,Grazing
-6960,4936,-14592,-291,-1098,-1059,144,1119,7179,000.0,Grazing
